S.N0,Rainfall Duration,Rainfall Intensity,Rainfall Accumulation,Soil Moisture,Actual Output
8836,0.642054054,0.2,0.078528825,0.026146648,0
8837,0.375459459,0.6,0.001779242,0.101405386,0
8838,0.852864865,0.6,0.125737839,0.011367686,0
8839,0.616216216,0.2,0.058220711,0.046493072,1
8840,0.480540541,0.2,0.009700938,0.154268163,0
8841,0.288972973,0.6,0.036054215,0.003291725,1
8842,0.634810811,0.4,0.01621528,0.081586031,0
8843,0.682918919,0.8,0.033835824,0.026490154,0
8844,0.808324324,0.8,0.139600956,0.121220982,0
8845,0.319135135,0.6,0.002382148,0.137750463,0
8846,0.651891892,0.4,0.012686409,0.285072258,1
8847,0.833405405,0.2,0.02299262,0.009869397,1
8848,0.905405405,0.2,0.11297656,0.110903394,1
8849,0.981513514,0.6,0.145633541,0.008325161,0
8850,0.936540541,1,0.004444254,0.057758878,1
8851,0.363135135,0.6,0.009517545,0.224836073,1
8852,0.869513514,0.6,0.011274833,0.000226255,0
8853,0.231243243,1,0.076349657,0.042668443,0
8854,0.966486486,0.2,0.037079372,0.023049369,1
8855,0.815783784,0.4,0.108379224,0.038824292,1
8856,0.698486486,0.2,0.061235889,0.309193717,0
8857,0.972108108,0.2,0.047112885,0.148828892,1
8858,0.543135135,0.6,0.097365113,0.191825526,1
8859,0.347783784,0.6,0.104233801,0.088616886,0
8860,0.608648649,0.4,0.019727442,0.092406732,0
8861,0.317081081,0.4,0.0089566,0.023072202,0
8862,0.944432432,0.4,0.003793028,0.113616494,1
8863,0.453189189,1,0.285856619,0.108932567,0
8864,0.612108108,0.6,0.047475538,0.032906536,1
8865,0.36172973,0.8,0.012384051,0.019079607,1
8866,0.484864865,0.4,0.010450334,0.007288079,0
8867,0.32627027,0.8,0.241662087,0.094450435,1
8868,0.755567568,0.2,0.009577701,0.0133977,1
8869,0.359351351,0.2,0.012009515,0.008325161,1
8870,0.545189189,0.2,0.002593065,0.020320112,1
8871,0.644540541,0.4,0.084527618,0.004235119,1
8872,0.396216216,0.2,0.016930421,0.002714783,1
8873,0.502054054,0.4,0.027368687,0.097400393,0
8874,0.75772973,1,0.096178054,0.110523422,1
8875,0.756972973,0.6,0.121775111,0.007929986,1
8876,0.853405405,0.8,0.516663851,0.252567574,0
8877,0.466054054,0.8,0.075398394,0.197596241,1
8878,0.523243243,0.6,0.047755895,0.003796858,1
8879,0.79027027,0.2,0.093654289,0.009121122,0
8880,0.244,1,0.059286994,0.015848079,0
8881,0.323243243,0.2,0.043831276,0.025313885,0
8882,0.497837838,1,0.02175246,0.023000954,0
8883,0.916432432,0.6,0.093295628,0.058134025,1
8884,0.63027027,0.4,0.006457065,0.019782777,1
8885,0.849081081,0.8,0.077346872,0.112455989,1
8886,0.729297297,1,0.013457947,0.120722749,1
8887,0.823567568,1,0.040963841,0.015771557,1
8888,0.600432432,1,0.010563359,0.141875288,0
8889,0.578054054,0.8,0.051633355,0.016768696,1
8890,0.888324324,0.6,0.070435156,0.029441234,1
8891,0.735135135,0.2,0.003646027,0.171555007,0
8892,0.813297297,0.2,0.000306118,0.005833661,0
8893,0.816756757,0.6,0.038874489,0.044459018,1
8894,0.308540541,0.4,0.027109822,0.008459187,0
8895,0.39027027,0.2,0.100659859,0.016933969,1
8896,0.476216216,1,0.002298737,0.212370098,0
8897,0.754918919,0.2,0.131713517,0.004814867,1
8898,0.972216216,0.4,0.052034348,0.01465986,1
8899,0.595783784,0.8,0.016255152,0.01067439,0
8900,0.78,0.2,3.20E-05,0.027265021,0
8901,0.477945946,0.2,0.021385954,0.235797419,1
8902,0.243351351,0.6,0.054125371,0.114776101,0
8903,0.555459459,0.4,0.015218065,0.042224741,0
8904,0.392,0.8,0.017115577,0.012998822,0
8905,0.767891892,0.8,0.036820368,0.031497447,1
8906,0.641405405,0.2,0.054967323,0.050860926,0
8907,0.595567568,0.6,0.060553518,0.020458401,1
8908,0.71372973,0.6,0.166226188,0.013226311,0
8909,0.374918919,0.2,0.009766896,0.003308724,0
8910,0.430054054,0.4,0.013338424,0.059808191,0
8911,0.935243243,0.6,0.067700752,0.180767293,1
8912,0.667675676,0.2,0.008584339,0.074285778,1
8913,0.458486486,0.8,0.006246844,0.045134755,1
8914,0.521297297,0.8,0.009536948,0.015426087,0
8915,0.255351351,0.8,0.183380988,0.052809425,1
8916,0.671243243,0.2,0.150547623,0.046493072,1
8917,0.261405405,0.8,0.123137532,0.017100084,0
8918,0.506054054,0.8,0.001632519,0.002879158,1
8919,0.270810811,0.4,0.087674991,0.031612342,1
8920,0.64572973,0.2,0.054849053,0.100752258,1
8921,0.458918919,0.2,0.022957807,0.029377391,1
8922,0.988108108,0.4,0.167789408,0.003237868,1
8923,0.934054054,1,0.16296542,0.074040898,1
8924,0.676,0.2,0.120527664,0.035859916,1
8925,0.621405405,0.6,0.035193418,0.042162468,0
8926,0.997513514,0.2,0.255819625,0.125881515,1
8927,0.490162162,0.8,0.00427785,0.013367461,0
8928,0.536324324,0.6,0.018934738,0.014786255,1
8929,0.544648649,1,0.086926662,0.000184011,0
8930,0.656108108,0.6,0.017018381,0.202412791,1
8931,0.327459459,0.2,0.021229252,0.158557363,0
8932,0.81772973,0.8,0.001359265,0.00946244,0
8933,0.397837838,0.6,0.048294142,0.01601756,1
8934,0.636324324,0.8,0.023041961,0.003343562,1
8935,0.612324324,0.6,0.007360286,0.079457616,1
8936,0.786486486,0.2,0.001287273,0.005541543,1
8937,0.715567568,0.6,0.000111029,0.042801459,1
8938,0.972756757,0.8,0.036323802,0.000437588,1
8939,0.714162162,0.6,0.008511465,0.008625694,0
8940,0.218054054,0.8,0.041405867,0.058670126,0
8941,0.954378378,1,0.1405285,0.069792482,0
8942,0.689405405,1,0.015955208,0.007397083,0
8943,0.639027027,0.6,0.064674109,0.044675961,0
8944,0.845945946,0.8,0.046910834,0.10172763,0
8945,0.717405405,0.2,0.017562987,0.133206508,1
8946,0.584864865,0.2,0.002813776,0.019216494,1
8947,0.911891892,1,0.097644449,0.100752258,1
8948,0.618918919,0.6,0.044628017,0.021729313,0
8949,0.686702703,0.8,0.225411669,0.008295203,1
8950,0.791783784,0.6,0.00563122,0.018666816,1
8951,0.44172973,1,0.004065819,0.179761795,1
8952,0.561297297,1,0.177695785,0.01601756,1
8953,0.691135135,0.2,0.001620915,0.0856377,1
8954,0.955135135,0.8,0.009880988,0.028696213,0
8955,0.613297297,0.8,0.122788062,0.012423114,1
8956,0.227567568,0.6,0.080664779,0.154559944,0
8957,0.36172973,1,0.000331693,0.034011445,0
8958,0.958162162,0.4,0.020913851,0.011811725,0
8959,0.758378378,1,0.092056071,0.122483703,0
8960,0.744972973,1,0.001857872,0.002920505,1
8961,0.533621622,0.4,0.007780635,0.188651837,0
8962,0.624432432,1,0.300528871,0.207102328,0
8963,0.628864865,1,0.162384701,0.00081195,1
8964,0.930594595,0.4,0.00992694,0.058900757,1
8965,0.792324324,0.6,0.008454512,0.048219187,1
8966,0.612324324,0.8,0.025545535,0.154137784,0
8967,0.520324324,0.6,0.098916218,0.065397532,0
8968,0.970918919,0.4,0.035132241,0.040340028,1
8969,0.930594595,0.6,0.168804075,0.053162525,1
8970,0.585405405,0.4,0.047253992,0.003291725,0
8971,0.885513514,0.6,0.020393752,0.013528191,1
8972,0.41772973,0.6,0.083002553,0.005983001,1
8973,0.773081081,0.2,0.059355134,0.157743282,1
8974,0.835027027,0.4,0.157870683,0.028696213,1
8975,0.535135135,0.4,0.025328583,0.011382384,1
8976,0.243351351,0.8,0.108364278,0.31497324,1
8977,0.612324324,0.8,0.025545535,0.154137784,0
8978,0.609081081,0.2,0.127165522,0.003595736,1
8979,0.443567568,0.2,0.027368687,0.032182048,1
8980,0.291027027,0.6,0.005306628,0.091283142,1
8981,0.475351351,0.4,0.042643335,0.009691781,1
8982,0.388972973,1,0.080642313,0.080255652,0
8983,0.476864865,0.4,0.001051755,0.019901711,0
8984,0.578378378,0.6,0.036519449,0.184117644,0
8985,0.741945946,0.6,0.021198478,0.057576886,1
8986,0.371675676,1,0.018491181,0.042536157,1
8987,0.989621622,1,0.014457714,0.030391809,1
8988,0.497081081,0.4,0.008989788,0.112455989,0
8989,0.604432432,1,0.048908559,0.09054676,1
8990,0.874054054,0.4,0.070854623,0.034011445,1
8991,0.489297297,1,0.004368641,0.208550182,0
8992,0.689945946,0.8,0.046975214,0.082508892,1
8993,0.249513514,0.2,0.030260861,0.010146424,0
8994,0.629513514,0.6,0.112457343,0.139266087,1
8995,0.823567568,0.6,0.167563823,0.003796858,0
8996,0.624864865,0.8,0.008737978,0.018838093,0
8997,0.995243243,0.2,0.00046217,0.008928415,1
8998,0.491135135,0.2,0.033627414,0.131977055,1
8999,0.648972973,0.8,0.015680839,0.010241346,0
9000,0.401189189,0.2,1.71E-05,0.136960449,0
9001,0.711891892,0.4,0.026601699,0.105330323,0
9002,0.741189189,0.6,0.027026968,0.122255091,1
9003,0.975351351,1,0.023148301,0.014669565,0
9004,0.466054054,0.6,0.00298951,0.108981206,0
9005,0.328108108,0.6,0.070135629,0.014628443,0
9006,0.912,0.2,0.000664036,0.098166788,1
9007,0.615135135,0.4,0.002014064,0.112191697,0
9008,0.408972973,0.8,0.008394913,0.017699467,0
9009,0.875135135,0.6,0.045518799,0.068935596,1
9010,0.256972973,0.4,0.060198199,0.117679327,0
9011,0.507243243,0.4,0.019436177,0.171555007,1
9012,0.569621622,0.6,0.060198199,0.045134755,1
9013,0.373621622,0.4,0.044256498,0.064557532,1
9014,0.343675676,1,0.015256545,0.152500533,0
9015,0.724108108,0.4,0.030746101,0.005247237,1
9016,0.758810811,1,0.1550706,0.025891893,1
9017,0.237081081,0.6,0.029819486,0.012516914,1
9018,0.435459459,1,0.038955347,0.030491781,1
9019,0.250162162,0.2,0.078143195,0.091283142,0
9020,0.396,1,0.114252692,0.105626031,0
9021,0.620756757,0.2,0.03004521,0.012706648,0
9022,0.956432432,1,0.131918817,0.107459972,0
9023,0.300216216,0.4,0.006720525,0.075614474,0
9024,0.657189189,0.4,2.05E-05,0.022443086,1
9025,0.612324324,0.2,0.195341441,0.081970491,0
9026,0.921405405,0.4,0.027034952,0.013601346,0
9027,0.859675676,0.6,0.020511418,0.110373969,1
9028,0.373297297,0.2,0.006603741,0.019782777,0
9029,0.464216216,0.6,0.060266292,0.001973128,0
9030,0.485189189,1,0.05056503,0.0079554,0
9031,0.275891892,1,0.023928843,0.020320112,0
9032,0.497837838,0.6,0.191554447,0.202412791,1
9033,0.664648649,0.8,0.021419978,0.007202468,1
9034,0.711891892,0.2,0.037740253,0.166690884,0
9035,0.421189189,0.8,0.126234079,0.017188387,1
9036,0.864216216,1,0.328764482,0.017723647,0
9037,0.632756757,0.8,0.002405078,0.318693072,1
9038,0.596108108,1,0.030898115,0.019901711,0
9039,0.611675676,0.4,0.055909209,0.107723703,1
9040,0.660108108,0.8,0.181341023,0.078234558,1
9041,0.959675676,0.2,0.03707176,0.020368976,1
9042,0.615243243,1,0.020374861,0.007515736,1
9043,0.868,0.6,0.006138414,0.231520281,1
9044,0.975243243,1,0.060400808,0.02694648,1
9045,0.336864865,0.2,0.018904614,0.148828892,0
9046,0.741945946,0.2,0.002391988,0.045614362,1
9047,0.962486486,0.8,0.045828583,0.015748892,0
9048,0.559459459,0.2,0.041480598,0.051540421,0
9049,0.924216216,0.6,0.00735713,0.108547153,0
9050,0.48227027,0.8,0.004772558,0.113616494,0
9051,0.240864865,1,0.089992713,0.014495203,0
9052,0.93027027,0.6,0.008035555,0.024993717,1
9053,0.74,0.4,0.303912226,0.162753043,1
9054,0.568972973,0.8,0.047755895,0.044153941,0
9055,0.303027027,0.4,0.008513507,0.033295933,0
9056,0.62627027,1,0.053833132,0.03061756,0
9057,0.884864865,0.2,2.20E-05,0.153558822,0
9058,0.629297297,0.4,0.039880756,0.137362076,0
9059,0.710594595,0.4,0.082284488,0.227087181,0
9060,0.63827027,1,0.590246937,0.031534586,1
9061,0.861621622,0.2,0.017461938,0.027278373,1
9062,0.345189189,0.8,0.026053797,0.042751809,1
9063,0.831675676,0.8,0.069195043,0.01067439,1
9064,0.900756757,0.6,0.00726671,0.08522216,0
9065,0.990918919,0.4,0.020345061,0.281930715,1
9066,0.244648649,0.8,0.194531935,0.064945975,1
9067,0.868108108,0.8,0.089128063,0.023832426,0
9068,0.961837838,0.2,0.034711103,0.034367349,0
9069,0.872972973,1,0.148730691,0.085923983,1
9070,0.297189189,0.2,0.015680839,0.148389173,0
9071,0.552108108,0.4,0.002922159,0.008459187,1
9072,0.64227027,1,0.141940587,0.054522356,1
9073,0.406378378,0.6,0.075026411,0.043565722,1
9074,0.755891892,0.8,0.016208689,0.082269621,0
9075,0.218486486,0.4,0.090540939,0.080439495,0
9076,0.405513514,0.8,0.012131498,0.162008247,1
9077,0.26972973,0.8,0.011529103,0.065418065,0
9078,0.365405405,0.6,0.233092323,0.140934137,1
9079,0.907459459,1,0.139049573,0.001148163,1
9080,0.359027027,0.2,0.032392081,0.278232146,1
9081,0.532216216,0.4,0.020745544,0.585426367,0
9082,0.329189189,1,0.039242341,0.072998093,0
9083,0.399891892,0.2,0.131186641,0.010951192,0
9084,0.694378378,0.6,0.060113721,0.00653582,1
9085,0.471351351,0.6,0.152243316,0.00914216,0
9086,0.290378378,1,0.037963238,0.012273548,1
9087,0.290378378,0.6,0.027424759,0.011998766,0
9088,0.33772973,1,0.029180561,0.022447069,0
9089,0.290054054,1,0.047299944,0.16141756,0
9090,0.983135135,0.8,0.017590837,0.032982048,1
9091,0.555675676,0.2,0.06655375,0.001643927,0
9092,0.906162162,0.6,0.094433439,0.056629509,1
9093,0.940864865,0.4,0.066881638,0.074353717,1
9094,0.70172973,0.8,0.076825984,0.147164488,0
9095,0.597513514,0.4,0.22089055,0.074845217,1
9096,0.966378378,0.4,0.121395377,0.004624011,1
9097,0.683135135,1,0.179668539,0.229897223,1
9098,0.677405405,1,0.105850492,0.004342272,1
9099,0.234918919,0.6,0.015858893,0.034011445,1
9100,0.266702703,0.2,0.050836381,0.024589846,0
9101,0.753189189,0.2,0.111902061,0.011231248,1
9102,0.909513514,0.4,0.152125928,0.00361756,1
9103,0.443891892,1,0.043195646,0.011891052,1
9104,0.874918919,0.8,0.002214723,0.010951192,0
9105,0.669405405,0.2,0.165595201,0.020056942,1
9106,0.700432432,0.6,0.089010722,0.009043478,1
9107,0.331459459,0.4,0.095175084,0.040643422,0
9108,0.803675676,0.2,0.027022744,0.002626985,1
9109,0.720432432,0.6,0.004367713,0.020941935,1
9110,0.637189189,0.2,0.118002739,0.465165273,1
9111,0.587459459,0.6,0.033765782,0.057265526,0
9112,0.985513514,1,0.021340373,0.192898233,1
9113,0.473513514,0.4,0.06782046,0.350098233,0
9114,0.805837838,0.8,0.067291636,0.014297896,1
9115,0.800324324,1,0.179167564,0.012765891,1
9116,0.318486486,0.2,0.172549527,0.182593661,0
9117,0.419891892,0.8,0.119207761,0.184117644,0
9118,0.275567568,0.4,0.143835685,0.207833268,1
9119,0.492432432,0.6,0.006334618,0.166852679,0
9120,0.712648649,0.2,0.007911019,0.046444376,1
9121,0.643891892,0.8,0.200593437,0.00826906,1
9122,0.502594595,0.4,0.002607965,0.039895428,0
9123,0.984432432,1,0.003537969,0.021182609,1
9124,0.365189189,0.6,0.048836335,0.041700421,0
9125,0.933405405,0.6,0.187650158,0.014331893,1
9126,0.219243243,0.6,0.010503342,0.255259187,0
9127,0.255459459,0.2,0.002639064,0.100752258,1
9128,0.387027027,0.4,0.074773115,0.041700421,0
9129,0.99772973,0.4,0.033823942,0.136960449,1
9130,0.745513514,0.2,0.068151643,0.263937672,1
9131,0.476216216,1,0.002298737,0.212370098,0
9132,0.998810811,1,0.016904567,0.002150463,1
9133,0.783891892,0.8,0.083769216,0.004548948,1
9134,0.68972973,0.4,0.028982779,0.002947265,1
9135,0.322810811,1,0.011886975,0.019819411,1
9136,0.477513514,1,0.000694857,0.03077352,1
9137,0.60627027,0.2,0.008133262,0.038072931,1
9138,0.715351351,0.2,0.0324443,0.077996017,1
9139,0.293405405,0.8,0.003708271,0.029100533,0
9140,0.819027027,0.6,0.0307513,0.025270295,1
9141,0.796432432,0.8,0.066608151,0.217154502,1
9142,0.421945946,0.4,0.002331786,0.006979187,0
9143,0.398918919,0.6,0.01407914,0.297089257,0
9144,0.271135135,1,0.008058996,0.010846452,0
9145,0.613945946,0.6,0.006435295,0.117993773,1
9146,0.352972973,0.6,0.005840048,0.037609874,0
9147,0.338918919,0.8,0.014226513,0.007515736,1
9148,0.615567568,0.2,0.006543957,0.022289705,1
9149,0.331459459,0.6,0.055283838,0.041356578,0
9150,0.431675676,0.2,0.010427404,0.040245947,1
9151,0.92627027,1,0.023715652,0.188280785,0
9152,0.473513514,0.6,0.104704929,0.212370098,0
9153,0.600864865,0.4,0.016397094,0.057154109,0
9154,0.810810811,0.6,0.188698199,0.21529223,1
9155,0.26627027,0.8,0.010367805,0.023248808,0
9156,0.313405405,0.4,0.01050311,0.022349173,0
9157,0.779135135,0.4,0.036575659,0.007980365,0
9158,0.857189189,1,0.2559864,0.005849257,0
9159,0.847243243,0.8,0.003705951,0.001643927,1
9160,0.980864865,1,0.381666868,0.060110519,1
9161,0.834594595,1,0.017415522,0.004414362,0
9162,0.240432432,0.8,0.039854716,0.026799158,0
9163,0.329621622,1,0.015432278,0.274029846,1
9164,0.219783784,0.6,0.062001114,0.021641122,1
9165,0.686486486,1,0.010347614,0.047233156,1
9166,0.323459459,0.8,0.022544467,0.002014923,0
9167,0.762918919,0.4,0.051872679,0.100518373,0
9168,0.801837838,0.8,0.002649183,0.006263506,1
9169,0.981081081,0.8,0.014005709,0.020764095,0
9170,0.868648649,0.8,0.006823524,0.019281122,1
9171,0.592648649,0.6,0.082729391,0.034770491,1
9172,0.650486486,0.2,0.003288015,0.019541879,1
9173,0.890162162,1,0.000212635,0.052311921,1
9174,0.355675676,0.6,0.003743038,0.006997307,1
9175,0.561297297,0.4,0.004310295,0.007649201,0
9176,0.320432432,1,0.1550706,0.196381767,1
9177,0.644,1,0.007546602,0.019216494,0
9178,0.985189189,0.2,0.005933763,0.0029154,1
9179,0.306378378,0.4,0.049032538,0.100769593,0
9180,0.225405405,0.2,0.009060759,0.022349173,0
9181,0.698054054,0.8,0.002379874,0.208444264,0
9182,0.604324324,0.4,0.074834293,0.031169874,0
9183,0.240432432,0.4,0.042873793,0.058134025,0
9184,0.958810811,0.4,0.009432046,0.013380533,1
9185,0.535135135,0.8,0.012366645,0.021230295,1
9186,0.521837838,0.4,0.006258587,0.02743899,0
9187,0.640540541,1,0.005047206,0.0735531,1
9188,0.920324324,0.8,0.099883169,0.013300477,1
9189,0.779027027,1,0.0089741,0.032443254,1
9190,0.695675676,0.6,0.076238535,0.008626536,1
9191,0.768972973,1,0.015265271,0.022720449,1
9192,0.623135135,0.8,0.082447039,0.014174418,1
9193,0.579459459,0.4,0.155906285,0.011348612,0
9194,0.869945946,0.4,0.033455951,0.044968022,1
9195,0.452,0.6,0.124028964,0.028598654,1
9196,0.512108108,0.6,0.005272466,0.029727966,0
9197,0.965081081,0.2,0.051576773,0.095454923,1
9198,0.608108108,1,0.006452562,0.003047125,1
9199,0.455783784,0.2,0.010367805,0.052219187,0
9200,0.365405405,1,0.006322967,0.224836073,0
9201,0.445837838,0.2,0.016660045,0.001040224,1
9202,0.631567568,0.6,0.001830394,0.076635175,0
9203,0.905189189,0.2,0.19977047,0.207102328,1
9204,0.64572973,0.6,0.002379874,0.049089593,0
9205,0.298702703,0.6,0.02533225,0.035090435,1
9206,0.483027027,1,0.002244476,0.004254362,0
9207,0.313189189,0.6,0.022387068,0.013005666,1
9208,0.633837838,0.4,0.004132891,0.094076129,1
9209,0.616216216,0.6,0.029107269,0.017842805,1
9210,0.308540541,0.8,0.020955765,0.006806115,0
9211,0.643351351,0.6,0.066450938,0.03760331,0
9212,0.263351351,0.8,0.015858104,0.00429122,0
9213,0.483027027,0.8,0.00058174,0.263937672,1
9214,0.837621622,1,0.025430932,0.112603703,1
9215,0.67827027,1,0.246865113,0.039895428,0
9216,0.693297297,0.2,0.005664454,0.069217784,1
9217,0.577513514,0.8,0.016991924,0.058951417,0
9218,0.292324324,0.2,0.013049016,0.030200617,0
9219,0.300540541,0.4,0.021385954,0.093444937,1
9220,0.48227027,0.2,0.003763693,0.153558822,1
9221,0.298918919,0.6,0.048377414,0.011014923,1
9222,0.588108108,1,0.000999025,0.228318149,0
9223,0.769837838,0.8,0.047830394,0.00340359,0
9224,0.33772973,0.2,0.004691747,0.039549958,0
9225,0.956540541,0.6,0.002298737,0.042462216,0
9226,0.940648649,0.6,0.005371519,0.054899523,1
9227,0.974918919,0.8,0.018907631,0.212370098,0
9228,0.239351351,0.6,0.010201587,0.036507882,0
9229,0.504324324,0.2,0.008710824,0.024589846,1
9230,0.763243243,0.4,0.069256173,0.080942272,1
9231,0.766162162,0.6,0.003149554,0.079456999,1
9232,0.611675676,0.6,0.009981712,0.009987602,0
9233,0.842378378,0.4,0.062397512,0.080127125,0
9234,0.619351351,0.4,0.007055793,0.064138401,1
9235,0.287783784,0.2,0.053734775,0.042462216,1
9236,0.486918919,1,0.00677409,0.278232146,0
9237,0.291351351,0.4,0.023661855,0.007092735,0
9238,0.383243243,0.8,0.002405078,0.030491781,0
9239,0.653621622,0.4,0.021234683,0.024903731,0
9240,0.532972973,0.4,0.003305654,0.052809425,0
9241,0.941945946,0.2,0.034825241,0.03077352,0
9242,0.515567568,0.4,0.095425455,0.037675849,1
9243,0.536108108,0.8,0.044807,0.012852847,0
9244,0.363243243,0.2,0.040584478,0.002543506,0
9245,0.250162162,0.4,0.004190308,0.108515961,1
9246,0.878486486,1,0.345622772,0.029377391,1
9247,0.621405405,0.4,0.021467508,0.021641122,0
9248,0.97772973,1,0.045492713,0.056365947,1
9249,0.616648649,0.6,0.046676244,0.014810827,0
9250,0.441297297,0.8,0.083166543,0.029100533,0
9251,0.244,0.8,0.017296556,0.002879158,1
9252,0.770486486,0.8,0.045754549,0.002044488,1
9253,0.944756757,0.2,0.011829744,0.002751417,1
9254,0.608216216,0.4,0.025792657,0.005908107,0
9255,0.336864865,0.6,0.004800501,0.039035456,0
9256,0.722054054,0.2,0.008549202,0.207102328,1
9257,0.468972973,0.4,0.062938173,0.082551697,0
9258,0.257621622,0.4,0.011031053,0.153077588,0
9259,0.507459459,0.4,0.245526875,0.092144909,1
9260,0.924540541,0.6,0.022393799,0.019216494,0
9261,0.847891892,0.4,0.010497679,0.066914222,1
9262,0.75827027,1,0.042081136,0.086032146,1
9263,0.890162162,0.6,0.004517963,0.101314895,1
9264,0.58572973,0.2,0.016552915,0.276587602,1
9265,0.481945946,0.4,0.075403361,0.153697279,0
9266,0.892432432,0.2,0.00250311,0.002527966,0
9267,0.931783784,0.8,0.006135258,0.002672258,1
9268,0.708972973,0.6,0.006656006,0.054286003,1
9269,0.959459459,0.4,0.014425408,0.081178569,1
9270,0.795351351,1,0.014294792,0.033589397,1
9271,0.733837838,1,0.013258309,0.240182048,1
9272,0.45772973,0.8,0.043121565,0.053990182,0
9273,0.315783784,0.6,0.034501949,0.034419467,1
9274,0.839243243,0.4,0.003652339,0.00150878,0
9275,0.261405405,0.8,0.002077794,0.006434783,0
9276,0.339243243,0.2,0.202408698,0.296753492,0
9277,0.718702703,0.6,0.013226188,0.058951417,1
9278,0.885837838,0.6,0.018782306,0.001642861,0
9279,0.660324324,0.8,0.15947526,0.003899074,1
9280,0.893081081,1,0.004808114,0.02108892,1
9281,0.927783784,0.2,0.12155013,0.017362917,0
9282,0.478702703,0.6,0.013972893,0.132176606,0
9283,0.382594595,0.6,0.026527804,0.066863226,1
9284,0.286486486,0.4,0.13611256,0.046493072,0
9285,0.967891892,1,0.151855273,0.216565161,1
